,2OXOADOXm,2OXOADPTm,34HPPOR,3DSPHR,3HAO,3HLYTCL,3SALATAi,5HLTDL,A4GALTg,AACOAT,AACTOOR,ABTArm,ABUTD,ACACT10m,ACACT1r,ACACT1rm,ACACT7p,ACACt2m,ACCOAC,ACCOACm,ACETONEt2,ACGAM2E,ACGAM6PSi,ACGAMPM,ACGPID,ACOAD8m,ACOAD9m,ACOAO7p,ACONTm,ACOX2x,ACTLMO,ACTNMO,ADK1,ADMDC,ADNK1,ADPT,ADSK,ADSL1,ADSL2,ADSS,AG13T10g,AG13T11g,AG13T12g,AG13T13g,AG13T14g,AG13T15g,AG13T16g,AG13T17g,AG13T18g,AG13T1g,AG13T2g,AG13T3g,AG13T4g,AG13T5g,AG13T6g,AG13T7g,AG13T8g,AG13T9g,AGPAT1,AHC,AHEXASE2ly,AHEXASEly,AICART,AIRCr_PRASCS,AKGDm,AKGMALtm,AKR1C41,AKR1C42,AKR1D,AKR1D2,ALASm,ALATA_L,ALCD21_L,ALCD2if,ALR3,AMACR2p,AMACRp,AMY1e,APAT2rm,ARF1_activation,ARF1_gdp_binding,ARF1_gdp_degradation,ARGN,ARGNm,ARGSL,ARGSS,ARGtm,ASNA1_adp_degradation,ASNA1_atp,ASNA1_formation,ASNNm,ASNS1,ASP1DC,ASPCTr,ASPTA,ASPTAm,ATPS4m,ATPtm,A_MANASEly,B3GALT3g,B3GNT39g,BAAT1x,BAAT2x,BAAT4x,BDHm,BILIRED,B_MANNASEly,BiP_ATPase,BiP_NEF,BiP_adp_degradation,BiP_atp_formation,BiP_release,C14STRr,C161CPT1,C16txc,C204CPT1,C3STDH1Pr,C3STKR2r,C4CRNCPT2,C4STMO1r,C4STMO2Pr,C4tcx,C4x,CALR_CANX_folding,CALR_CANX_release,CALR_Ca2,CALR_Ca2_degradation,CATm,CATp,CBPS,CBPSam,CDIPTr,CERT1rt,CERT2gt,CERT2rt,CITRtm,CITtbm,CLS_hs,CMPSAS,COAtm,COQ3m,COQ6m,COQ7m,CORE2GTg,CORE3GTg,CORE4GTg,CPPPGO,CRNCARtp,CRNtim,CSNATp,CSNATr,CSm,CTPS1,CYOOm2,CYOOm3,CYOR_u10m,CYSO,CYSTGL,CYSTS,DAGK_hs,DESAT16_2,DESAT18_10,DESAT18_3,DESAT18_4,DESAT18_5,DESAT18_7,DESAT18_8,DESAT18_9,DESAT20_1,DGAT,DHCRD2,DHDPBMTm,DHFR,DHORD9,DHORTS,DHPM1,DHPR,DMATT,DOPABMO,DOPACHROMASE,DPCOAK,DPMVDc,DTMPK,DURAD,ECOAH1m,ECOAH9m,ENO,ERNG,ERO1A_reoxidation_1,ERO1LB_reoxidation_1,EXOCYST_COMPLEX,EXOCYST_degradation,F1PGT,FA160ACPH,FA161ACPH,FACOAL160i,FACOAL161,FACOAL1812,FACOAL1813,FACOAL1821,FACOAL1831,FACOAL1832,FACOAL184,FACOAL204,FADH2ETC,FAEL183,FAOXC10080x,FAOXC101_4Zx,FAOXC102C103x,FAOXC102C81x,FAOXC102x,FAOXC103C102x,FAOXC120100x,FAOXC121C10x,FAOXC121x,FAOXC122_3Z_6Zx,FAOXC123C102x,FAOXC123x,FAOXC140120x,FAOXC141C121x,FAOXC142_5Z_8Zx,FAOXC143C123x,FAOXC161C141x,FAOXC163_4Z_7Z_10Zx,FAOXC164C143x,FAOXC164C165x,FAOXC164x,FAOXC165C164x,FAOXC180x,FAOXC181C161x,FAOXC183806m,FAOXC184C164x,FAOXC184_3Z_6Z_9Z_12Zx,FAOXC204_5Z_8Z_11Z_14Zx,FAOXC4020m,FAOXC6040m,FAOXC61C4x,FAOXC61x,FAOXC6C4x,FAOXC8060m,FAOXC81C61x,FAOXC8C6x,FAS100COA,FAS120COA,FAS140COA,FAS160COA,FAS80COA_L,FBA,FBA2,FBA4,FBP,FCLTm,FDH,FK,FKYNH,FMNAT,FOLR2,FTCD,FTHFDH,FTHFL,FUCASE2ly,FUCASEly,FUM,FUMAC,FUMm,FUMtm,G14T10g,G14T11g,G14T12g,G14T13g,G14T14g,G14T15g,G14T16g,G14T17g,G14T18g,G14T19g,G14T20g,G14T21g,G14T2g,G14T3g,G14T4g,G14T5g,G14T6g,G14T7g,G14T8g,G14T9g,G3PD1,G5SDym,G6PDA,G6PDH2r,G6PPer,GACMTRc,GALASE10ly,GALASE11ly,GALASE12ly,GALASE13ly,GALASE14ly,GALASE15ly,GALASE1ly,GALASE3ly,GALASE4ly,GALASE5ly,GALASE6ly,GALASE7ly,GALASE8ly,GALASE9ly,GALK,GALNTg,GALT,GALU,GAPD,GARFT,GASNASE2ly,GASNASE3ly,GASNASEly,GCALDD,GF6PTA,GGNG,GHMT2r,GK1,GLBRAN,GLDBRAN,GLGNS1,GLNS,GLPASE1,GLPASE2,GLU5Km,GLUCYS,GLUDC,GLUDxm,GLUDym,GLUNm,GLUPRT,GLUTCOADHm,GLUt2m,GLYAMDTRc,GLYATm,GLYK,GMPS2,GNDc,GNMT,GOLGI_B4GALT_1,GOLGI_B4GALT_2,GOLGI_FUT8,GOLGI_FUT8_EPO,GOLGI_GAL_EPO,GOLGI_MAN1A,GOLGI_MAN1B,GOLGI_MAN1C,GOLGI_MAN2,GOLGI_MAN3,GOLGI_MGAT1,GOLGI_MGAT2,GOLGI_MGAT3,GOLGI_MGAT4B,GOLGI_MGAT4C,GOLGI_MGAT5,GOLGI_NEUAC_EPO,GOLGI_O_Core1,GOLGI_O_Core2,GOLGI_O_Gal,GOLGI_ST6GAL_1,GOLGI_ST6GAL_2,GOLGI_TO_ENDOSOME_1,GOLGI_TO_ENDOSOME_2,GOLGI_TO_ENDOSOME_3,GPAM_hs,GPIAT,GPI_Transfer_A1,GPI_Transfer_A2,GRTT,GTHPm,GTHS,GUAD,GUAPRT,GluForTx,Glucosidase_1,Glucosidase_2,Glucosidase_3,Glucosidase_3_misfolded,H2CO3D,H2CO3Dm,H2Otm,HACD1m,HACD9m,HBZOPT10m,HEX1,HEX4,HEX7,HGNTOR,HIBDm,HISD,HISDC,HKYNH,HMBS,HMGCOARc,HMGCOASim,HMGLm,HMGLx,HOXG,HPYRRy,HSD17B42x,HSD17B4x,HXPRT,ICDHxm,ICDHy,ICDHyrm,ILETA,ILETAm,IMPC,IMPD,INOSTO,IPDDI,IZPN,KHK,KHK2,KYN3OX,LCADi,LDH_L,LDH_Lm,LEUTA,LEUTAm,LFORKYNHYD,LNELDCCPT1,LNLNCGCPT1,LNLNCGCPT2,LNLNCGCRNt,LNSTLSr,LPCOXp,LYStm,L_LACDcm,L_LACtm,MACACI,MALTe,MALtm,MAN1PT2,MAN6PI,MAR01932,MAR01933,MAR01934,MAR01944,MAR01959,MAR01967,MAR01970,MAR01973,MAR02029,MAR02030,MAR02031,MAR02032,MAR02033,MAR02034,MAR02036,MAR02037,MAR07930,MAR07935,MCCCrm,MDH,MDHm,ME1m,ME2,METAT,MEVK1c,MGCHrm,MI1PP,MI1PS,MMMm,MMSAD3m,MTHFC,MTHFCm,MTHFD,MTHFD2,MTHFDm,Mannosidase_1A_misfold,Mannosidase_1B,Mannosidase_1B_misfold,Mannosidase_1C,Mannosidase_1D_misfold,N3Tg,NACHEX21ly,NACHEX22ly,NACHEXA10ly,NACHEXA11ly,NACHEXA12ly,NACHEXA13ly,NACHEXA14ly,NACHEXA15ly,NACHEXA16ly,NACHEXA17ly,NACHEXA18ly,NACHEXA19ly,NACHEXA9ly,NADH2_u10m,NBAHH_ir,NDP8,NDPK1,NDPK1m,NDPK2,NDPK4,NDPK8,NMNATr,NMNS,NORANMT,NOS1,NOS2,NP1,NSF-dissociation,O16G2e,OCBTm,OIVD1m,OIVD2m,OIVD3m,OMPDC,ORNDC,ORNTArm,ORPT,OS9_binding_SEL1,OS9_recognition,OS9_transfer_SYVN1,OST_complex,P45027A11m,P45027A12m,P45027A13m,P45027A14m,P45027A15m,P45027A16m,P4507A1r,P5CDm,P5CR,P5CRm,PCLAD,PCm,PDHm,PDI_2,PDI_reoxidation_ERO1A,PDI_reoxidation_ERO1LB,PDI_reoxidation_GSSG,PDI_reoxidation_H2O2,PEAMNO,PEPCK,PEPCKm,PFK,PGCD,PGI,PGK,PGL,PGM,PGMT,PGPPT,PGPP_hs,PGSr,PHETHPTOX2,PHYCBOXL,PI45PLC,PIACGT,PIt2m,PIter,PMANM,PMEVKc,PMTCOAFABP1tc,PNTK,PPA,PPAer,PPAm,PPBNGS,PPCDC,PPCOAOm,PPM,PPNCL3,PPPGOm,PRAGSr,PRFGS,PROD2,PROD2m,PROTA_formation,PROTB_formation,PRPNCOAHYDm,PRPPS,PSERT,PSP_L,PSSA1_hs,PSSA2_hs,PTPAT,PTRCOX1,PUNP5,PYDXK,PYK,PYRt2m,PYRt2p,Proteasome_complex,RAB6B_activation,RAB6B_gdp_binding,RAB6B_gdp_degradation,RAB8B_activation,RAB8B_gdp_binding,RAB8B_gdp_degradation,RBFK,RE0383C,RE1233C,RE1518M,RE1796R,RE1804M,RE1807M,RE2954C,RE2998M,RE3248X,RE3250X,RE3273C,RE3301C,RNDR1,RNDR4,RPE,RPI,S23T2g,S23T3g,S23T4g,S6T10g,S6T11g,S6T12g,S6T13g,S6T14g,S6T15g,S6T16g,S6T17g,S6T18g,S6T1g,S6T2g,S6T3g,S6T4g,S6T5g,S6T6g,S6T7g,S6T8g,S6T9g,S6TASE10ly,SACCD3m,SACCD4m,SADT,SARDHm,SBTD_D2,SBTR,SCP2x,SCPx,SEC61C,SECRETION_1,SECRETION_2,SECRETION_3,SERPT,SIAASE2ly,SIAASEly,SMS,SPC,SPC_degradation,SPMS,SP_degradation,SQLEr,SQLSr,SRP,SRPR,STCOATxc,STRDNCCOAtxc,SUCD1m,SUCOAS1m,SUCOASm,SULFOX,TALA,THD1m,THRD_L,TKT1,TKT2,TMDS,TPI,TRAP,TRAP_degradation,TRDR,TRPHYDRO2,TRPO2,TXASr,TYR3MO2,TYRASE,TYRDOPO,TYRTA,TYRTAm,UAG2EMAi,UAG4E,UAGDP,UDPGD,UGALGTg,UGCG,UGGT_Refolding_1,UGGT_Refolding_2,UMPK,UPP3S,UPPDC1,UPPN,URCN,UREAtm,Ubiquitination_deglycosylation,Ubiquitination_degradation,Ubiquitination_lumped,Ubiquitination_removal,VALTA,VALTAm,VLCS2p,VLCSp,XANDp,XAO2x,XAOx,XYLK,XYLUR,co_TRANSLOC_1,co_TRANSLOC_2,co_TRANSLOC_3,co_TRANSLOC_4,co_TRANSLOC_5,co_TRANSLOC_6,co_TRANSLOC_7,post_TRANSLOC_1,post_TRANSLOC_2,post_TRANSLOC_3A_1,post_TRANSLOC_3A_2,post_TRANSLOC_3B_1,post_TRANSLOC_3B_2,post_TRANSLOC_3B_3,r0010,r0022,r0074,r0081,r0085,r0119,r0122,r0127,r0142,r0160,r0173,r0178,r0245,r0295,r0391,r0392,r0398,r0399,r0407,r0408,r0431,r0432,r0450,r0474,r0510,r0511,r0512,r0541,r0545,r0560,r0594,r0596,r0603,r0655,r0666,r0688,r0698,r0715,r0717,r0739,r0747,r0773,r0781,r0801,r1147,r1164,r1171,r1172,r1183,r1254,r1259,r1472,r1474,r1477,r1481,r2403,r2411,r2438,r2472,r2473,r2516,r2518,retro_TRANSLOC_1,retro_TRANSLOC_2
single_cell_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
